stage_id,sample_id,input_sequence,predicted_sequence,is_exact_match,margin,memory_layer,conflict_flag,vector_dimension
stage1_dim512,389,BM,BM,True,1.0000,S,False,512
stage1_dim512,390,FQPH,FQPH,True,1.0000,S,False,512
stage1_dim512,391,VOUR,VOUR,True,1.0000,S,False,512
stage1_dim512,392,WF,WF,True,1.0000,S,False,512
stage1_dim512,393,WNVV,WNVV,True,1.0000,S,False,512
stage1_dim512,394,RV,RV,True,1.0000,S,False,512
stage1_dim512,395,JNGSX,JNGSX,True,1.0000,S,False,512
stage1_dim512,396,YDIBQ,YDIBQ,True,1.0000,S,False,512
stage1_dim512,397,FU,FU,True,1.0000,S,False,512
stage1_dim512,398,MTQF,MTQF,True,1.0000,S,False,512
stage1_dim512,399,ZR,ZR,True,1.0000,S,False,512
stage1_dim512,400,PWJHH,PWJHH,True,1.0000,S,False,512
stage1_dim512,401,GJQPC,GJQPC,True,1.0000,S,False,512
stage1_dim512,402,DZ,DZ,True,1.0000,S,False,512
stage1_dim512,403,KYO,KYO,True,1.0000,S,False,512
stage1_dim512,404,LHZIZ,LHZIZ,True,1.0000,S,False,512
stage1_dim512,405,EBWA,EBWA,True,1.0000,S,False,512
stage1_dim512,406,SD,SD,True,1.0000,S,False,512
stage1_dim512,407,IRA,IRA,True,1.0000,S,False,512
stage1_dim512,408,NZHZQ,NZHZQ,True,1.0000,S,False,512
stage1_dim512,409,GAU,GAU,True,1.0000,S,False,512
stage1_dim512,410,UIBS,UIBS,True,1.0000,S,False,512
stage1_dim512,411,DI,DI,True,1.0000,S,False,512
stage1_dim512,412,SRVYH,SRVYH,True,1.0000,S,False,512
stage1_dim512,413,NVWL,NVWL,True,1.0000,S,False,512
stage1_dim512,414,RA,RA,True,1.0000,S,False,512
stage1_dim512,415,UAJ,UAJ,True,1.0000,S,False,512
stage1_dim512,416,OTVSD,OTVSD,True,1.0000,S,False,512
stage1_dim512,417,HAB,HAB,True,1.0000,S,False,512
stage1_dim512,418,FQQ,FQQ,True,1.0000,S,False,512
stage1_dim512,419,JEH,JEH,True,1.0000,S,False,512
stage1_dim512,420,NQSC,NQSC,True,1.0000,S,False,512
stage1_dim512,421,AGG,AGG,True,1.0000,S,False,512
stage1_dim512,422,NJDR,NJDR,True,1.0000,S,False,512
stage1_dim512,423,YVC,YVC,True,1.0000,S,False,512
stage1_dim512,424,KQTFI,KQTFI,True,1.0000,S,False,512
stage1_dim512,425,VWHT,VWHT,True,1.0000,S,False,512
stage1_dim512,426,WEXS,WEXS,True,1.0000,S,False,512
stage1_dim512,427,DXPC,DXPC,True,1.0000,S,False,512
