stage_id,sample_id,input_sequence,predicted_sequence,is_exact_match,margin,memory_layer,conflict_flag,vector_dimension
stage2_hetero_dim1024,73,&&zQ,&&zQ,True,1.0000,D,False,1024
stage2_hetero_dim1024,74,ahX,ahX,True,1.0000,D,False,1024
stage2_hetero_dim1024,75,RO,RO,True,1.0000,S,False,1024
stage2_hetero_dim1024,76,9P,9P,True,1.0000,D,False,1024
stage2_hetero_dim1024,77,rPD,rPD,True,1.0000,D,False,1024
stage2_hetero_dim1024,78,cc!,cc!,True,1.0000,D,False,1024
stage2_hetero_dim1024,79,F76J,F76J,True,1.0000,D,False,1024
stage2_hetero_dim1024,80,J4,J4,True,1.0000,D,False,1024
stage2_hetero_dim1024,81,e3,e3,True,1.0000,D,False,1024
stage2_hetero_dim1024,82,mClH,mClH,True,1.0000,D,False,1024
stage2_hetero_dim1024,83,^LMx,^LMx,True,1.0000,D,False,1024
stage2_hetero_dim1024,84,inO,inO,True,1.0000,D,False,1024
stage2_hetero_dim1024,85,VI&,VI&,True,1.0000,D,False,1024
stage2_hetero_dim1024,86,Zav,Zav,True,1.0000,D,False,1024
stage2_hetero_dim1024,87,c3Cb,c3Cb,True,1.0000,D,False,1024
stage2_hetero_dim1024,88,mF0,mF0,True,1.0000,D,False,1024
stage2_hetero_dim1024,89,6a5o,6a5o,True,1.0000,D,False,1024
stage2_hetero_dim1024,90,9!B,9!B,True,1.0000,D,False,1024
stage2_hetero_dim1024,91,MAH,MAH,True,1.0000,D,False,1024
stage2_hetero_dim1024,92,8Um^,8Um^,True,1.0000,D,False,1024
stage2_hetero_dim1024,93,45,45,True,1.0000,D,False,1024
stage2_hetero_dim1024,94,wJ1,wJ1,True,1.0000,D,False,1024
stage2_hetero_dim1024,95,HEv,HEv,True,1.0000,D,False,1024
stage2_hetero_dim1024,96,Tr,Tr,True,1.0000,D,False,1024
stage2_hetero_dim1024,97,oUFE,oUFE,True,1.0000,D,False,1024
stage2_hetero_dim1024,98,nU,nU,True,1.0000,D,False,1024
stage2_hetero_dim1024,99,$sil,$sil,True,1.0000,D,False,1024
stage2_hetero_dim1024,100,kgm,kgm,True,1.0000,D,False,1024
stage2_hetero_dim1024,101,rAv0,rAv0,True,1.0000,D,False,1024
stage2_hetero_dim1024,102,0*O,0*O,True,1.0000,D,False,1024
stage2_hetero_dim1024,103,iu,iu,True,1.0000,D,False,1024
stage2_hetero_dim1024,104,9EJ,9EJ,True,1.0000,D,False,1024
stage2_hetero_dim1024,105,Xyo,Xyo,True,1.0000,D,False,1024
stage2_hetero_dim1024,106,ZbGs,ZbGs,True,1.0000,D,False,1024
stage2_hetero_dim1024,107,R0y,R0y,True,1.0000,D,False,1024
stage2_hetero_dim1024,108,aZn,aZn,True,1.0000,D,False,1024
stage2_hetero_dim1024,109,7#,7#,True,1.0000,D,False,1024
stage2_hetero_dim1024,110,zvV,zvV,True,1.0000,D,False,1024
stage2_hetero_dim1024,111,dv,dv,True,1.0000,D,False,1024
stage2_hetero_dim1024,112,J45,J45,True,1.0000,D,False,1024
stage2_hetero_dim1024,113,ZUg,ZUg,True,1.0000,D,False,1024
stage2_hetero_dim1024,114,hZ,hZ,True,1.0000,D,False,1024
stage2_hetero_dim1024,115,WS,WS,True,1.0000,D,False,1024
stage2_hetero_dim1024,116,4k,4k,True,1.0000,D,False,1024
stage2_hetero_dim1024,117,bG0,bG0,True,1.0000,D,False,1024
stage2_hetero_dim1024,118,2!y@,2!y@,True,1.0000,D,False,1024
stage2_hetero_dim1024,119,rFvh,rFvh,True,1.0000,D,False,1024
stage2_hetero_dim1024,120,NhrQ,NhrQ,True,1.0000,D,False,1024
stage2_hetero_dim1024,121,fLn,fLn,True,1.0000,D,False,1024
stage2_hetero_dim1024,122,B43O,B43O,True,1.0000,D,False,1024
stage2_hetero_dim1024,123,mN,mN,True,1.0000,D,False,1024
stage2_hetero_dim1024,124,r0,r0,True,1.0000,D,False,1024
stage2_hetero_dim1024,125,R*SR,R*SR,True,1.0000,D,False,1024
stage2_hetero_dim1024,126,B4m0,B4m0,True,1.0000,D,False,1024
stage2_hetero_dim1024,127,U3,U3,True,1.0000,D,False,1024
stage2_hetero_dim1024,128,PeL,PeL,True,1.0000,D,False,1024
stage2_hetero_dim1024,129,i#,i#,True,1.0000,D,False,1024
stage2_hetero_dim1024,130,JHmZ,JHmZ,True,1.0000,D,False,1024
stage2_hetero_dim1024,131,^1,^1,True,1.0000,D,False,1024
stage2_hetero_dim1024,132,VsY,VsY,True,1.0000,D,False,1024
stage2_hetero_dim1024,133,ys7v,ys7v,True,1.0000,D,False,1024
stage2_hetero_dim1024,134,fyf#,fyf#,True,1.0000,D,False,1024
stage2_hetero_dim1024,135,QdgB,QdgB,True,1.0000,D,False,1024
stage2_hetero_dim1024,136,Io&,Io&,True,1.0000,D,False,1024
stage2_hetero_dim1024,137,dG4,dG4,True,1.0000,D,False,1024
stage2_hetero_dim1024,138,Nxe,Nxe,True,1.0000,D,False,1024
stage2_hetero_dim1024,139,4ZW,4ZW,True,1.0000,D,False,1024
stage2_hetero_dim1024,140,n$,n$,True,1.0000,D,False,1024
stage2_hetero_dim1024,141,OC,OC,True,1.0000,D,False,1024
stage2_hetero_dim1024,142,BXBi,BXBi,True,1.0000,D,False,1024
stage2_hetero_dim1024,143,IL,IL,True,1.0000,D,False,1024
stage2_hetero_dim1024,144,jA#1,jA#1,True,1.0000,D,False,1024
stage2_hetero_dim1024,145,X@SJ,X@SJ,True,1.0000,D,False,1024
stage2_hetero_dim1024,146,ooF^,ooF^,True,1.0000,D,False,1024
stage2_hetero_dim1024,147,Z8v,Z8v,True,1.0000,D,False,1024
stage2_hetero_dim1024,148,jZ&,jZ&,True,1.0000,D,False,1024
stage2_hetero_dim1024,149,mN,mN,True,1.0000,D,False,1024
stage2_hetero_dim1024,150,Ld,Ld,True,1.0000,D,False,1024
stage2_hetero_dim1024,151,AH%d,AH%d,True,1.0000,D,False,1024
stage2_hetero_dim1024,152,Nxr,Nxr,True,1.0000,D,False,1024
stage2_hetero_dim1024,153,zr3,zr3,True,1.0000,D,False,1024
stage2_hetero_dim1024,154,Q814,Q814,True,1.0000,D,False,1024
stage2_hetero_dim1024,155,kPhq,kPhq,True,1.0000,D,False,1024
stage2_hetero_dim1024,156,xe,xe,True,1.0000,D,False,1024
stage2_hetero_dim1024,157,xBD@,xBD@,True,1.0000,D,False,1024
stage2_hetero_dim1024,158,OG,OG,True,1.0000,S,False,1024
stage2_hetero_dim1024,159,%OG!,%OG!,True,1.0000,D,False,1024
stage2_hetero_dim1024,160,Gx,Gx,True,1.0000,D,False,1024
stage2_hetero_dim1024,161,Ii7,Ii7,True,1.0000,D,False,1024
stage2_hetero_dim1024,162,P25,P25,True,1.0000,D,False,1024
stage2_hetero_dim1024,163,frH%,frH%,True,1.0000,D,False,1024
stage2_hetero_dim1024,164,JlgW,JlgW,True,1.0000,D,False,1024
stage2_hetero_dim1024,165,G67o,G67o,True,1.0000,D,False,1024
stage2_hetero_dim1024,166,^B,^B,True,1.0000,D,False,1024
stage2_hetero_dim1024,167,9PW,9PW,True,1.0000,D,False,1024
stage2_hetero_dim1024,168,&5,&5,True,1.0000,D,False,1024
stage2_hetero_dim1024,169,Vx1e,Vx1e,True,1.0000,D,False,1024
stage2_hetero_dim1024,170,RrU,RrU,True,1.0000,D,False,1024
stage2_hetero_dim1024,171,F3,F3,True,1.0000,D,False,1024
stage2_hetero_dim1024,172,zE,zE,True,1.0000,D,False,1024
stage2_hetero_dim1024,173,qcOk,qcOk,True,1.0000,D,False,1024
stage2_hetero_dim1024,174,VcK,VcK,True,1.0000,D,False,1024
stage2_hetero_dim1024,175,K4X,K4X,True,1.0000,D,False,1024
stage2_hetero_dim1024,176,w0,w0,True,1.0000,D,False,1024
stage2_hetero_dim1024,177,lSt,lSt,True,1.0000,D,False,1024
stage2_hetero_dim1024,178,^P,^P,True,1.0000,D,False,1024
stage2_hetero_dim1024,179,AH,AH,True,1.0000,D,False,1024
stage2_hetero_dim1024,180,c*8S,c*8S,True,1.0000,D,False,1024
stage2_hetero_dim1024,181,iOc,iOc,True,1.0000,D,False,1024
stage2_hetero_dim1024,182,0X,0X,True,1.0000,D,False,1024
stage2_hetero_dim1024,183,a7VE,a7VE,True,1.0000,D,False,1024
stage2_hetero_dim1024,184,$eV,$eV,True,1.0000,D,False,1024
stage2_hetero_dim1024,185,qHt3,qHt3,True,1.0000,D,False,1024
stage2_hetero_dim1024,186,AtVS,AtVS,True,1.0000,D,False,1024
stage2_hetero_dim1024,187,!xPK,!xPK,True,1.0000,D,False,1024
stage2_hetero_dim1024,188,41p@,41p@,True,1.0000,D,False,1024
stage2_hetero_dim1024,189,O6,O6,True,1.0000,D,False,1024
stage2_hetero_dim1024,190,1r,1r,True,1.0000,D,False,1024
stage2_hetero_dim1024,191,nxaY,nxaY,True,1.0000,D,False,1024
stage2_hetero_dim1024,192,NLC,NLC,True,1.0000,D,False,1024
stage2_hetero_dim1024,193,qrt,qrt,True,1.0000,D,False,1024
stage2_hetero_dim1024,194,26!,26!,True,1.0000,D,False,1024
stage2_hetero_dim1024,195,#U,#U,True,1.0000,D,False,1024
stage2_hetero_dim1024,196,Kt,Kt,True,1.0000,D,False,1024
stage2_hetero_dim1024,197,tsz5,tsz5,True,1.0000,D,False,1024
stage2_hetero_dim1024,198,ezaR,ezaR,True,1.0000,D,False,1024
stage2_hetero_dim1024,199,LECs,LECs,True,1.0000,D,False,1024
stage2_hetero_dim1024,200,RH,RH,True,1.0000,D,False,1024
stage2_hetero_dim1024,201,3BK,3BK,True,1.0000,D,False,1024
stage2_hetero_dim1024,202,6wFq,6wFq,True,1.0000,D,False,1024
stage2_hetero_dim1024,203,Dk,Dk,True,1.0000,D,False,1024
stage2_hetero_dim1024,204,pqw,pqw,True,1.0000,D,False,1024
stage2_hetero_dim1024,205,YLGP,YLGP,True,1.0000,D,False,1024
stage2_hetero_dim1024,206,Hdy,Hdy,True,1.0000,D,False,1024
stage2_hetero_dim1024,207,2zv,2zv,True,1.0000,D,False,1024
stage2_hetero_dim1024,208,3@,3@,True,1.0000,D,False,1024
stage2_hetero_dim1024,209,2A,2A,True,1.0000,D,False,1024
stage2_hetero_dim1024,210,JR,JR,True,1.0000,S,False,1024
stage2_hetero_dim1024,211,Ob,Ob,True,1.0000,D,False,1024
stage2_hetero_dim1024,212,uin,uin,True,1.0000,D,False,1024
stage2_hetero_dim1024,213,Fc7P,Fc7P,True,1.0000,D,False,1024
stage2_hetero_dim1024,214,xgT^,xgT^,True,1.0000,D,False,1024
stage2_hetero_dim1024,215,iMf7,iMf7,True,1.0000,D,False,1024
stage2_hetero_dim1024,216,ccNm,ccNm,True,1.0000,D,False,1024
stage2_hetero_dim1024,217,tI,tI,True,1.0000,D,False,1024
stage2_hetero_dim1024,218,a#@P,a#@P,True,1.0000,D,False,1024
stage2_hetero_dim1024,219,K2Y,K2Y,True,1.0000,D,False,1024
stage2_hetero_dim1024,220,#ag,#ag,True,1.0000,D,False,1024
stage2_hetero_dim1024,221,fWGS,fWGS,True,1.0000,D,False,1024
stage2_hetero_dim1024,222,tL44,tL44,True,1.0000,D,False,1024
stage2_hetero_dim1024,223,fkv*,fkv*,True,1.0000,D,False,1024
stage2_hetero_dim1024,224,SzVw,SzVw,True,1.0000,D,False,1024
stage2_hetero_dim1024,225,Yup,Yup,True,1.0000,D,False,1024
stage2_hetero_dim1024,226,&aRw,&aRw,True,1.0000,D,False,1024
stage2_hetero_dim1024,227,ZiL,ZiL,True,1.0000,D,False,1024
stage2_hetero_dim1024,228,i$,i$,True,1.0000,D,False,1024
stage2_hetero_dim1024,229,Ix,Ix,True,1.0000,D,False,1024
stage2_hetero_dim1024,230,xC7d,xC7d,True,1.0000,D,False,1024
stage2_hetero_dim1024,231,9FkJ,9FkJ,True,1.0000,D,False,1024
stage2_hetero_dim1024,232,f$O@,f$O@,True,1.0000,D,False,1024
stage2_hetero_dim1024,233,EY,EY,True,1.0000,D,False,1024
stage2_hetero_dim1024,234,Cs,Cs,True,1.0000,D,False,1024
stage2_hetero_dim1024,235,zAW,zAW,True,1.0000,D,False,1024
stage2_hetero_dim1024,236,Vb9g,Vb9g,True,1.0000,D,False,1024
stage2_hetero_dim1024,237,^H6,^H6,True,1.0000,D,False,1024
stage2_hetero_dim1024,238,$ym,$ym,True,1.0000,D,False,1024
stage2_hetero_dim1024,239,p!y,p!y,True,1.0000,D,False,1024
stage2_hetero_dim1024,240,5WX,5WX,True,1.0000,D,False,1024
stage2_hetero_dim1024,241,vwc,vwc,True,1.0000,D,False,1024
stage2_hetero_dim1024,242,8D,8D,True,1.0000,D,False,1024
stage2_hetero_dim1024,243,$fhO,$fhO,True,1.0000,D,False,1024
stage2_hetero_dim1024,244,gF,gF,True,1.0000,D,False,1024
stage2_hetero_dim1024,245,u33,u33,True,1.0000,D,False,1024
stage2_hetero_dim1024,246,VY0,VY0,True,1.0000,D,False,1024
stage2_hetero_dim1024,247,PB,PB,True,1.0000,D,False,1024
stage2_hetero_dim1024,248,xp,xp,True,1.0000,D,False,1024
stage2_hetero_dim1024,249,e^,e^,True,1.0000,D,False,1024
stage2_hetero_dim1024,250,5RB,5RB,True,1.0000,D,False,1024
stage2_hetero_dim1024,251,PY,PY,True,1.0000,D,False,1024
stage2_hetero_dim1024,252,IZcu,IZcu,True,1.0000,D,False,1024
stage2_hetero_dim1024,253,Cq,Cq,True,1.0000,D,False,1024
stage2_hetero_dim1024,254,pdQ5,pdQ5,True,1.0000,D,False,1024
stage2_hetero_dim1024,255,DCn,DCn,True,1.0000,D,False,1024
stage2_hetero_dim1024,256,Rp1,Rp1,True,1.0000,D,False,1024
stage2_hetero_dim1024,257,uRk,uRk,True,1.0000,D,False,1024
stage2_hetero_dim1024,258,g63,g63,True,1.0000,D,False,1024
stage2_hetero_dim1024,259,zex,zex,True,1.0000,D,False,1024
stage2_hetero_dim1024,260,D2L!,D2L!,True,1.0000,D,False,1024
stage2_hetero_dim1024,261,IT,IT,True,1.0000,D,False,1024
stage2_hetero_dim1024,262,G#,G#,True,1.0000,D,False,1024
stage2_hetero_dim1024,263,xY,xY,True,1.0000,D,False,1024
stage2_hetero_dim1024,264,u9,u9,True,1.0000,D,False,1024
stage2_hetero_dim1024,265,oz,oz,True,1.0000,D,False,1024
stage2_hetero_dim1024,266,qO,qO,True,1.0000,D,False,1024
stage2_hetero_dim1024,267,%r,%r,True,1.0000,D,False,1024
stage2_hetero_dim1024,268,Lx,Lx,True,1.0000,D,False,1024
stage2_hetero_dim1024,269,rM,rM,True,1.0000,D,False,1024
stage2_hetero_dim1024,270,65,65,True,1.0000,D,False,1024
stage2_hetero_dim1024,271,vCk,vCk,True,1.0000,D,False,1024
stage2_hetero_dim1024,272,p!p4,p!p4,True,1.0000,D,False,1024
stage2_hetero_dim1024,273,Ux,Ux,True,1.0000,D,False,1024
stage2_hetero_dim1024,274,3jy,3jy,True,1.0000,D,False,1024
stage2_hetero_dim1024,275,%O2%,%O2%,True,1.0000,D,False,1024
stage2_hetero_dim1024,276,PSse,PSse,True,1.0000,D,False,1024
stage2_hetero_dim1024,277,g6%5,g6%5,True,1.0000,D,False,1024
stage2_hetero_dim1024,278,WmS,WmS,True,1.0000,D,False,1024
stage2_hetero_dim1024,279,Ny,Ny,True,1.0000,D,False,1024
stage2_hetero_dim1024,280,*00,*00,True,1.0000,D,False,1024
stage2_hetero_dim1024,281,vfK,vfK,True,1.0000,D,False,1024
stage2_hetero_dim1024,282,qC,Cq,False,1.0000,D,False,1024
stage2_hetero_dim1024,283,FIy%,FIy%,True,1.0000,D,False,1024
stage2_hetero_dim1024,284,KU,KU,True,1.0000,S,False,1024
stage2_hetero_dim1024,285,@tN4,@tN4,True,1.0000,D,False,1024
stage2_hetero_dim1024,286,uJr,uJr,True,1.0000,D,False,1024
stage2_hetero_dim1024,287,$4JK,$4JK,True,1.0000,D,False,1024
stage2_hetero_dim1024,288,Azxx,Azxx,True,1.0000,D,False,1024
stage2_hetero_dim1024,289,jh,jh,True,1.0000,D,False,1024
stage2_hetero_dim1024,290,^9Zu,^9Zu,True,1.0000,D,False,1024
stage2_hetero_dim1024,291,wDEI,wDEI,True,1.0000,D,False,1024
stage2_hetero_dim1024,292,O*GT,O*GT,True,1.0000,D,False,1024
stage2_hetero_dim1024,293,io,io,True,1.0000,D,False,1024
stage2_hetero_dim1024,294,kL,kL,True,1.0000,D,False,1024
stage2_hetero_dim1024,295,nY91,nY91,True,1.0000,D,False,1024
stage2_hetero_dim1024,296,8#fS,8#fS,True,1.0000,D,False,1024
stage2_hetero_dim1024,297,y66p,y66p,True,1.0000,D,False,1024
stage2_hetero_dim1024,298,sS,sS,True,1.0000,D,False,1024
stage2_hetero_dim1024,299,wHx,wHx,True,1.0000,D,False,1024
stage2_hetero_dim1024,300,#L,#L,True,1.0000,D,False,1024
stage2_hetero_dim1024,301,3jvI,3jvI,True,1.0000,D,False,1024
stage2_hetero_dim1024,302,F*Nl,F*Nl,True,1.0000,D,False,1024
stage2_hetero_dim1024,303,ec,ec,True,1.0000,D,False,1024
stage2_hetero_dim1024,304,EAE9,EAE9,True,1.0000,D,False,1024
stage2_hetero_dim1024,305,*qI,*qI,True,1.0000,D,False,1024
stage2_hetero_dim1024,306,g0,g0,True,1.0000,D,False,1024
stage2_hetero_dim1024,307,pT,pT,True,1.0000,D,False,1024
stage2_hetero_dim1024,308,0sCa,0sCa,True,1.0000,D,False,1024
stage2_hetero_dim1024,309,k1x,k1x,True,1.0000,D,False,1024
stage2_hetero_dim1024,310,d&,d&,True,1.0000,D,False,1024
stage2_hetero_dim1024,311,p^2,p^2,True,1.0000,D,False,1024
stage2_hetero_dim1024,312,doG,doG,True,1.0000,D,False,1024
stage2_hetero_dim1024,313,6f,6f,True,1.0000,D,False,1024
stage2_hetero_dim1024,314,N2,N2,True,1.0000,D,False,1024
stage2_hetero_dim1024,315,9KOB,9KOB,True,1.0000,D,False,1024
stage2_hetero_dim1024,316,$^,$^,True,1.0000,D,False,1024
stage2_hetero_dim1024,317,*t,*t,True,1.0000,D,False,1024
stage2_hetero_dim1024,318,x*,x*,True,1.0000,D,False,1024
stage2_hetero_dim1024,319,9oM8,9oM8,True,1.0000,D,False,1024
stage2_hetero_dim1024,320,JBI,JBI,True,1.0000,S,False,1024
stage2_hetero_dim1024,321,KPm,KPm,True,1.0000,D,False,1024
stage2_hetero_dim1024,322,B2S,B2S,True,1.0000,D,False,1024
stage2_hetero_dim1024,323,QP,QP,True,1.0000,S,False,1024
stage2_hetero_dim1024,324,enR,enR,True,1.0000,D,False,1024
stage2_hetero_dim1024,325,w*z$,w*z$,True,1.0000,D,False,1024
stage2_hetero_dim1024,326,mSOE,mSOE,True,1.0000,D,False,1024
stage2_hetero_dim1024,327,j7,j7,True,1.0000,D,False,1024
stage2_hetero_dim1024,328,k3od,k3od,True,1.0000,D,False,1024
stage2_hetero_dim1024,329,fc,fc,True,1.0000,D,False,1024
stage2_hetero_dim1024,330,YcA2,YcA2,True,1.0000,D,False,1024
stage2_hetero_dim1024,331,20,20,True,1.0000,D,False,1024
stage2_hetero_dim1024,332,N0P,N0P,True,1.0000,D,False,1024
stage2_hetero_dim1024,333,sm,sm,True,1.0000,D,False,1024
stage2_hetero_dim1024,334,YIN7,YIN7,True,1.0000,D,False,1024
stage2_hetero_dim1024,335,Bs,Bs,True,1.0000,D,False,1024
stage2_hetero_dim1024,336,0b,0b,True,1.0000,D,False,1024
stage2_hetero_dim1024,337,ONYc,ONYc,True,1.0000,D,False,1024
stage2_hetero_dim1024,338,hO5g,hO5g,True,1.0000,D,False,1024
stage2_hetero_dim1024,339,dK,dK,True,1.0000,D,False,1024
stage2_hetero_dim1024,340,cq,cq,True,1.0000,D,False,1024
stage2_hetero_dim1024,341,@^t,@^t,True,1.0000,D,False,1024
stage2_hetero_dim1024,342,1E,1E,True,1.0000,D,False,1024
stage2_hetero_dim1024,343,qG,qG,True,1.0000,D,False,1024
stage2_hetero_dim1024,344,CT,CT,True,1.0000,D,False,1024
stage2_hetero_dim1024,345,gEe,gEe,True,1.0000,D,False,1024
stage2_hetero_dim1024,346,Ay40,Ay40,True,1.0000,D,False,1024
stage2_hetero_dim1024,347,@w,@w,True,1.0000,D,False,1024
stage2_hetero_dim1024,348,$Q7,$Q7,True,1.0000,D,False,1024
stage2_hetero_dim1024,349,nw5,nw5,True,1.0000,D,False,1024
stage2_hetero_dim1024,350,n@$s,n@$s,True,1.0000,D,False,1024
stage2_hetero_dim1024,351,mko,mko,True,1.0000,D,False,1024
stage2_hetero_dim1024,352,Dv@,Dv@,True,1.0000,D,False,1024
stage2_hetero_dim1024,353,gb,gb,True,1.0000,D,False,1024
stage2_hetero_dim1024,354,CfiR,CfiR,True,1.0000,D,False,1024
stage2_hetero_dim1024,355,2r,2r,True,1.0000,D,False,1024
stage2_hetero_dim1024,356,lVeb,lVeb,True,1.0000,D,False,1024
stage2_hetero_dim1024,357,DH,DH,True,1.0000,D,False,1024
stage2_hetero_dim1024,358,2KMn,2KMn,True,1.0000,D,False,1024
stage2_hetero_dim1024,359,73u7,73u7,True,1.0000,D,False,1024
stage2_hetero_dim1024,360,B68P,B68P,True,1.0000,D,False,1024
stage2_hetero_dim1024,361,r7#u,r7#u,True,1.0000,D,False,1024
stage2_hetero_dim1024,362,zb,zb,True,1.0000,D,False,1024
stage2_hetero_dim1024,363,YhU,YhU,True,1.0000,D,False,1024
stage2_hetero_dim1024,364,jBi,jBi,True,1.0000,D,False,1024
stage2_hetero_dim1024,365,%T,%T,True,1.0000,D,False,1024
stage2_hetero_dim1024,366,UD*,UD*,True,1.0000,D,False,1024
stage2_hetero_dim1024,367,l5t,l5t,True,1.0000,D,False,1024
stage2_hetero_dim1024,368,Nn@%,Nn@%,True,1.0000,D,False,1024
stage2_hetero_dim1024,369,l4,l4,True,1.0000,D,False,1024
stage2_hetero_dim1024,370,4h,4h,True,1.0000,D,False,1024
stage2_hetero_dim1024,371,tA8,tA8,True,1.0000,D,False,1024
stage2_hetero_dim1024,372,FcC,FcC,True,1.0000,D,False,1024
stage2_hetero_dim1024,373,Zz#J,Zz#J,True,1.0000,D,False,1024
