stage_id,sample_id,input_sequence,predicted_sequence,is_exact_match,margin,memory_layer,conflict_flag,vector_dimension
stage1_dim1024,271,BAUJI,BAUJI,True,1.0000,S,False,1024
stage1_dim1024,272,YIXOE,YIXOE,True,1.0000,S,False,1024
stage1_dim1024,273,XERBS,XERBS,True,1.0000,S,False,1024
stage1_dim1024,274,SP,SP,True,1.0000,S,False,1024
stage1_dim1024,275,GGRL,GGRL,True,1.0000,S,False,1024
stage1_dim1024,276,MGU,MGU,True,1.0000,S,False,1024
stage1_dim1024,277,ST,ST,True,1.0000,S,False,1024
stage1_dim1024,278,INDT,INDT,True,1.0000,S,False,1024
stage1_dim1024,279,SKFVI,SKFVI,True,1.0000,S,False,1024
stage1_dim1024,280,LLNYV,LLNYV,True,1.0000,S,False,1024
stage1_dim1024,281,QGCYP,QGCYP,True,1.0000,S,False,1024
stage1_dim1024,282,TZG,TZG,True,1.0000,S,False,1024
stage1_dim1024,283,DGS,DGS,True,1.0000,S,False,1024
stage1_dim1024,284,MINXQ,MINXQ,True,1.0000,S,False,1024
stage1_dim1024,285,JPP,JPP,True,1.0000,S,False,1024
stage1_dim1024,286,YGF,YGF,True,1.0000,S,False,1024
stage1_dim1024,287,SIU,SIU,True,1.0000,S,False,1024
stage1_dim1024,288,TF,TF,True,1.0000,S,False,1024
stage1_dim1024,289,VIH,VIH,True,1.0000,S,False,1024
stage1_dim1024,290,BOBZA,BOBZA,True,1.0000,S,False,1024
stage1_dim1024,291,SDAX,SDAX,True,1.0000,S,False,1024
stage1_dim1024,292,QOI,QOI,True,1.0000,S,False,1024
stage1_dim1024,293,BTF,BTF,True,1.0000,S,False,1024
stage1_dim1024,294,YXYPK,YXYPK,True,1.0000,S,False,1024
stage1_dim1024,295,DYV,DYV,True,1.0000,S,False,1024
stage1_dim1024,296,ZFI,ZFI,True,1.0000,S,False,1024
stage1_dim1024,297,UVLZG,UVLZG,True,1.0000,S,False,1024
stage1_dim1024,298,TM,TM,True,1.0000,S,False,1024
stage1_dim1024,299,XY,XY,True,1.0000,S,False,1024
stage1_dim1024,300,IH,IH,True,1.0000,S,False,1024
stage1_dim1024,301,OV,OV,True,1.0000,S,False,1024
stage1_dim1024,302,XA,XA,True,1.0000,S,False,1024
stage1_dim1024,303,FUHLX,FUHLX,True,1.0000,S,False,1024
stage1_dim1024,304,KPMI,KPMI,True,1.0000,S,False,1024
stage1_dim1024,305,NOH,NOH,True,1.0000,S,False,1024
stage1_dim1024,306,KZIP,KZIP,True,1.0000,S,False,1024
stage1_dim1024,307,CCFFG,CCFFG,True,1.0000,S,False,1024
stage1_dim1024,308,IR,IR,True,1.0000,S,False,1024
stage1_dim1024,309,IS,IS,True,1.0000,S,False,1024
stage1_dim1024,310,WVQNL,WVQNL,True,1.0000,S,False,1024
stage1_dim1024,311,QIEKI,QIEKI,True,1.0000,S,False,1024
stage1_dim1024,312,GSTNF,GSTNF,True,1.0000,S,False,1024
stage1_dim1024,313,DUSAF,DUSAF,True,1.0000,S,False,1024
stage1_dim1024,314,AU,AU,True,1.0000,S,False,1024
stage1_dim1024,315,UPJF,UPJF,True,1.0000,S,False,1024
stage1_dim1024,316,WV,WV,True,1.0000,S,False,1024
stage1_dim1024,317,CJGPB,CJGPB,True,1.0000,S,False,1024
stage1_dim1024,318,FWCO,FWCO,True,1.0000,S,False,1024
stage1_dim1024,319,LLV,LLV,True,1.0000,S,False,1024
stage1_dim1024,320,UONNK,UONNK,True,1.0000,S,False,1024
stage1_dim1024,321,XKJV,XKJV,True,1.0000,S,False,1024
stage1_dim1024,322,RWCA,RWCA,True,1.0000,S,False,1024
stage1_dim1024,323,LKDZ,LKDZ,True,1.0000,S,False,1024
stage1_dim1024,324,TU,TU,True,1.0000,S,False,1024
stage1_dim1024,325,ZND,ZND,True,1.0000,S,False,1024
stage1_dim1024,326,WH,WH,True,1.0000,S,False,1024
stage1_dim1024,327,XJY,XJY,True,1.0000,S,False,1024
stage1_dim1024,328,PXQ,PXQ,True,1.0000,S,False,1024
stage1_dim1024,329,HSAE,HSAE,True,1.0000,S,False,1024
stage1_dim1024,330,TB,TB,True,1.0000,S,False,1024
stage1_dim1024,331,MLHF,MLHF,True,1.0000,S,False,1024
stage1_dim1024,332,GJL,GJL,True,1.0000,S,False,1024
stage1_dim1024,333,UWYB,UWYB,True,1.0000,S,False,1024
stage1_dim1024,334,MHBHG,MHBHG,True,1.0000,S,False,1024
stage1_dim1024,335,DFG,DFG,True,1.0000,S,False,1024
stage1_dim1024,336,ZYRC,ZYRC,True,1.0000,S,False,1024
stage1_dim1024,337,KCYF,KCYF,True,1.0000,S,False,1024
stage1_dim1024,338,NPQR,NPQR,True,1.0000,S,False,1024
stage1_dim1024,339,MHXG,MHXG,True,1.0000,S,False,1024
stage1_dim1024,340,OBIF,OBIF,True,1.0000,S,False,1024
stage1_dim1024,341,WY,WY,True,1.0000,S,False,1024
stage1_dim1024,342,MFB,MFB,True,1.0000,S,False,1024
stage1_dim1024,343,VO,OV,False,1.0000,S,False,1024
stage1_dim1024,344,CO,CO,True,1.0000,S,False,1024
stage1_dim1024,345,UHU,UHU,True,1.0000,S,False,1024
stage1_dim1024,346,WI,WI,True,1.0000,S,False,1024
stage1_dim1024,347,BUB,BUB,True,1.0000,S,False,1024
stage1_dim1024,348,QR,QR,True,1.0000,S,False,1024
stage1_dim1024,349,XBN,XBN,True,1.0000,S,False,1024
stage1_dim1024,350,RTCK,RTCK,True,1.0000,S,False,1024
stage1_dim1024,351,TMJAC,TMJAC,True,1.0000,S,False,1024
stage1_dim1024,352,EK,EK,True,1.0000,S,False,1024
stage1_dim1024,353,SLMIF,SLMIF,True,1.0000,S,False,1024
stage1_dim1024,354,YGE,YGE,True,1.0000,S,False,1024
stage1_dim1024,355,ZZKUM,ZZKUM,True,1.0000,S,False,1024
stage1_dim1024,356,VGC,VGC,True,1.0000,S,False,1024
stage1_dim1024,357,EDM,EDM,True,1.0000,S,False,1024
stage1_dim1024,358,QSQ,QSQ,True,1.0000,S,False,1024
stage1_dim1024,359,ZALES,ZALES,True,1.0000,S,False,1024
stage1_dim1024,360,PJ,PJ,True,1.0000,S,False,1024
stage1_dim1024,361,KAYZT,KAYZT,True,1.0000,S,False,1024
stage1_dim1024,362,XWYYG,XWYYG,True,1.0000,S,False,1024
stage1_dim1024,363,FMUU,FMUU,True,1.0000,S,False,1024
stage1_dim1024,364,FQCQ,FQCQ,True,1.0000,S,False,1024
stage1_dim1024,365,VVZZQ,VVZZQ,True,1.0000,S,False,1024
stage1_dim1024,366,VXUJ,VXUJ,True,1.0000,S,False,1024
stage1_dim1024,367,DRR,DRR,True,1.0000,S,False,1024
stage1_dim1024,368,SL,SL,True,1.0000,S,False,1024
stage1_dim1024,369,GJA,GJA,True,1.0000,S,False,1024
stage1_dim1024,370,UE,UE,True,1.0000,S,False,1024
stage1_dim1024,371,FW,FW,True,1.0000,S,False,1024
stage1_dim1024,372,OFRY,OFRY,True,1.0000,S,False,1024
stage1_dim1024,373,OEQQT,OEQQT,True,1.0000,S,False,1024
stage1_dim1024,374,NIN,NIN,True,1.0000,S,False,1024
stage1_dim1024,375,JVMU,JVMU,True,1.0000,S,False,1024
stage1_dim1024,376,UW,UW,True,1.0000,S,False,1024
stage1_dim1024,377,YRQSN,YRQSN,True,1.0000,S,False,1024
stage1_dim1024,378,CA,CA,True,1.0000,S,False,1024
stage1_dim1024,379,FISN,FISN,True,1.0000,S,False,1024
stage1_dim1024,380,OVL,OVL,True,1.0000,S,False,1024
stage1_dim1024,381,XMG,XMG,True,1.0000,S,False,1024
stage1_dim1024,382,KP,KP,True,1.0000,S,False,1024
stage1_dim1024,383,FS,FS,True,1.0000,S,False,1024
stage1_dim1024,384,IZ,IZ,True,1.0000,S,False,1024
stage1_dim1024,385,KGTO,KGTO,True,1.0000,S,False,1024
stage1_dim1024,386,SCWN,SCWN,True,1.0000,S,False,1024
stage1_dim1024,387,JKRJY,JKRJY,True,1.0000,S,False,1024
stage1_dim1024,388,JR,JR,True,1.0000,S,False,1024
stage1_dim1024,389,YR,YR,True,1.0000,S,False,1024
stage1_dim1024,390,BBDT,BBDT,True,1.0000,S,False,1024
stage1_dim1024,391,ZFIJX,ZFIJX,True,1.0000,S,False,1024
stage1_dim1024,392,QAHQG,QAHQG,True,1.0000,S,False,1024
stage1_dim1024,393,XZ,XZ,True,1.0000,S,False,1024
stage1_dim1024,394,FC,FC,True,1.0000,S,False,1024
stage1_dim1024,395,GJXQY,GJXQY,True,1.0000,S,False,1024
stage1_dim1024,396,JMBXN,JMBXN,True,1.0000,S,False,1024
stage1_dim1024,397,EAQ,EAQ,True,1.0000,S,False,1024
stage1_dim1024,398,UBA,UBA,True,1.0000,S,False,1024
stage1_dim1024,399,KHYP,KHYP,True,1.0000,S,False,1024
stage1_dim1024,400,RZH,RZH,True,1.0000,S,False,1024
stage1_dim1024,401,VKP,VKP,True,1.0000,S,False,1024
stage1_dim1024,402,THQS,THQS,True,1.0000,S,False,1024
stage1_dim1024,403,WSCR,WSCR,True,1.0000,S,False,1024
stage1_dim1024,404,BJ,BJ,True,1.0000,S,False,1024
stage1_dim1024,405,AJTXW,AJTXW,True,1.0000,S,False,1024
stage1_dim1024,406,PNI,PNI,True,1.0000,S,False,1024
stage1_dim1024,407,ONY,ONY,True,1.0000,S,False,1024
